Product ID,Product Name (Korean),Product Name (English),Part Number,Price (KRW),Price (EUR with 50% markup),Manufacturer,Category,Category (English),Image Filenames
7973,[미사용] PFXGP4501 TADW 프로페이스 터치스크린 Pro-Face Proface,[Unused] PFXGP4501 TADW Pro Face Touch Screen Pro-Face Proface,PFXGP4501,1100000,1004.85,,touch screen,,7973_1.jpg; 7973_1.jpg; 7973_3.jpg; 7973_1.jpg; 7973_1.jpg; 7973_6.jpg; 7973_7.jpg; 7669_11.jpg; 7981_12.jpg; 7669_14.jpg; 7669_8.jpg; 7981_19.jpg; 7981_11.jpg; 7973_14.jpg; 7669_23.jpg; 7669_13.jpg; 7669_18.jpg; 7981_10.jpg; 7669_17.jpg; 7981_17.jpg; 2319_16.jpg; 7973_1.jpg; 7973_3.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg; 7809_7.jpg; 4049_17.jpg; 7821_11.jpg; 5774_8.jpg; 683_9.jpg; 7869_17.jpg; 3484_6.jpg
8018,[중고] SMC 압력게이지 ISE40-01-22L ZSE40-01-22L ZSE40-C6-22-M ZSE30A-C4L-C ZSE5B-02-27L ISE5B-02-27L ZSE30-01-25 ZSE30-01-65,[Used] SMC pressure gauge ISE40-01-22L ZSE40-01-22L ZSE40-C6-22-M ZSE30A-C4L-C ZSE5B-02-27L ISE5B-02-27L ZSE30-01-25 ZSE30-01-65,ISE40-01-22L,11000,10.05,,Pneumatic parts (PNEUMATIC),,8018_1.jpg; 8018_1.jpg; 8018_3.jpg; 8018_1.jpg; 8018_1.jpg; 8018_6.jpg; 8018_7.jpg; 8018_8.jpg; 7757_16.jpg; 7757_14.jpg; 7757_25.jpg; 7757_17.jpg; 7573_14.jpg; 7757_20.jpg; 7757_11.jpg; 7633_19.jpg; 7573_10.jpg; 7757_19.jpg; 7573_12.jpg; 7573_17.jpg; 7757_13.jpg; 8018_1.jpg; 8018_3.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg; 7809_7.jpg; 4049_17.jpg; 7821_11.jpg; 5774_8.jpg; 683_9.jpg; 7869_17.jpg
4694,[중고] NXC100 ERCR-NS01-B004-E1 XU-RC820M-F01 야스카와 로봇,[Used] NXC100 ERCR-NS01-B004-E1 XU-RC820M-F01 Yaskawa Robot,NXC100,11000000,10048.5,,gas cabinet,,4694_1.jpg; 4694_1.jpg; 4694_3.jpg; 4694_1.jpg; 4694_5.jpg; 6631_21.jpg; 5820_11.jpg; 7440_29.jpg; 8029_15.jpg; 6632_11.jpg; 8029_13.jpg; 6631_10.jpg; 7530_7.jpg; 7747_23.jpg; 8029_23.jpg; 6631_18.jpg; 6631_23.jpg; 6631_12.jpg; 7747_19.jpg; 4694_1.jpg; 4694_3.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg; 7809_7.jpg; 4049_17.jpg; 7821_11.jpg; 5774_8.jpg; 683_9.jpg
7735,[중고] PY2E015A3MH1P00 / P50B03003PXS01UW,[Used] PY2E015A3MH1P00 / P50B03003PXS01UW,PY2E015A3MH1P00,385000,351.7,YASKAWA,Servo motor/servo driver,,7735_1.jpg; 7735_1.jpg; 7735_3.jpg; 7735_4.jpg; 7735_1.jpg; 7735_6.jpg; 7628_21.jpg; 7736_19.jpg; 7628_16.jpg; 7883_24.jpg; 7628_22.jpg; 7736_15.jpg; 7629_10.jpg; 7736_9.jpg; 7736_18.jpg; 7628_10.jpg; 7628_12.jpg; 7628_14.jpg; 7628_20.jpg; 7628_18.jpg; 7735_1.jpg; 7735_3.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg; 7809_7.jpg; 4049_17.jpg; 7821_11.jpg; 5774_8.jpg
7603,MCU-MP EUMP1N79088 eMOTIONTek,MCU-MP EUMP1N79088 eMOTIONTek,EUMP1N79088,55000,50.24,,communication module,,7603_1.jpg; 7603_1.jpg; 7603_3.jpg; 7603_1.jpg; 7603_1.jpg; 7603_6.jpg; 5166_25.jpg; 8065_18.jpg; 7912_19.jpg; 7914_9.jpg; 7916_12.jpg; 7914_12.jpg; 7719_11.jpg; 7918_20.jpg; 8060_12.jpg; 7916_10.jpg; 8060_20.jpg; 7376_11.jpg; 8065_9.jpg; 7375_19.jpg; 7603_1.jpg; 7603_3.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg; 7809_7.jpg; 4049_17.jpg; 7821_11.jpg
6920,[중고]  G3PB-215B G3PB-215B-VD G3PE-215B 옴론 OMRON SSR,[Used] G3PB-215B G3PB-215B-VD G3PE-215B Omron OMRON SSR,G3PB-215B,2200,2.01,OMRON,Electrical parts and other,,6920_1.jpg; 6920_1.jpg; 6920_3.jpg; 6920_1.jpg; 6920_1.jpg; 6920_6.jpg; 7483_14.jpg; 8059_19.jpg; 7483_16.jpg; 7483_21.jpg; 8059_7.jpg; 7483_15.jpg; 7483_17.jpg; 7483_19.jpg; 7483_12.jpg; 8059_9.jpg; 7483_13.jpg; 7483_10.jpg; 7483_11.jpg; 8006_19.jpg; 6920_1.jpg; 6920_3.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg; 7809_7.jpg; 4049_17.jpg
5998,[중고] KSS (93/28mm) 볼스크류 볼나사 Ballscrew TM스크류 베어링 삼익THK 자동화부품 조각기 3D프린터 제작부품 자작 DIY,[Used] KSS (93/28mm) Ball Screw Ball Screw Ballscrew TM Screw Bearing Samik THK Automation Parts Engraver 3D Printer Manufacturing Parts DIY,93/28mm,11000,10.05,THK,Ball screw/spline (SPLINE),,5998_1.jpg; 5998_1.jpg; 5998_3.jpg; 5998_1.jpg; 5998_1.jpg; 5998_6.jpg; 6012_13.jpg; 5579_17.jpg; 6012_12.jpg; 6012_11.jpg; 853_21.jpg; 6012_15.jpg; 853_26.jpg; 6012_20.jpg; 6012_23.jpg; 6012_10.jpg; 6012_17.jpg; 6002_17.jpg; 6008_19.jpg; 853_10.jpg; 5998_1.jpg; 5998_3.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg; 7809_7.jpg
2169,[중고] Automatic-3,[Used] Automatic-3,Automatic-3,110000,100.48,,Dispenser,,2169_1.jpg; 2169_1.jpg; 2169_3.jpg; 2169_1.jpg; 2169_1.jpg; 2169_6.jpg; 2169_7.jpg; 2169_8.jpg; 2168_12.jpg; 2169_1.jpg; 2169_3.jpg; 2168_9.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg
2323,[중고] EYELA Pair stripper PS-100,[Used] EYELA Pair stripper PS-100,PS-100,200000,182.7,,"Measuring instruments, optics, experimental equipment",,2323_1.jpg; 2323_1.jpg; 2323_3.jpg; 2323_1.jpg; 2323_1.jpg; 2323_6.jpg; 2323_7.jpg; 2323_8.jpg; 2325_11.jpg; 2325_14.jpg; 2325_13.jpg; 2325_17.jpg; 2323_1.jpg; 2323_3.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg; 8059_9.jpg
8012,[중고] DR-60-15(15V 4A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS(15V),[Used] DR-60-15(15V 4A) Power supply Power supply POWER SUPPLY SMPS(15V),DR-60-15,11000,10.05,OMRON,Power supply SMPS,,8012_1.jpg; 8012_1.jpg; 8012_3.jpg; 8012_1.jpg; 8012_1.jpg; 8012_6.jpg; 8010_14.jpg; 8010_13.jpg; 7783_19.jpg; 7783_7.jpg; 3068_20.jpg; 8010_11.jpg; 8010_15.jpg; 7783_23.jpg; 7783_8.jpg; 7783_13.jpg; 8010_8.jpg; 8010_10.jpg; 7783_15.jpg; 7760_20.jpg; 8012_1.jpg; 8012_3.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg; 8060_7.jpg
3476,"[중고] XYZ-Axis Stage (60 x 60) X,Y Stroke 10mm Z Stroke 20mm",[Used] XYZ-Axis Stage (60 x 60),10mm,176000,160.78,,Precision stage,,3476_1.jpg; 3476_1.jpg; 3476_3.jpg; 3476_1.jpg; 3476_5.jpg; 7298_11.jpg; 5148_9.jpg; 5148_10.jpg; 5148_8.jpg; 5148_11.jpg; 3476_1.jpg; 3476_3.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg; 8024_14.jpg
7836,[중고] PFXGP4501TAD GP-4501T Pro-face,[Used] PFXGP4501TAD GP-4501T Pro-face,PFXGP4501TAD,220000,200.97,,touch screen,,7836_1.jpg; 7836_1.jpg; 7836_3.jpg; 7836_1.jpg; 7836_1.jpg; 7836_6.jpg; 7836_7.jpg; 2319_16.jpg; 7669_17.jpg; 8024_14.jpg; 7981_19.jpg; 7981_12.jpg; 7669_11.jpg; 7669_20.jpg; 7669_23.jpg; 7981_11.jpg; 7669_13.jpg; 7669_19.jpg; 7669_14.jpg; 7669_7.jpg; 7981_17.jpg; 7836_1.jpg; 7836_3.jpg; 7973_14.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg
8007,[중고] XPS-AR XPSAR311144P,[Used] XPS-AR XPSAR311144P,XPSAR311144P,55000,50.24,,Electrical parts and other,,8007_1.jpg; 8007_1.jpg; 8007_3.jpg; 8007_1.jpg; 8007_1.jpg; 8007_6.jpg; 7483_9.jpg; 8059_7.jpg; 8059_15.jpg; 7068_18.jpg; 7483_20.jpg; 7483_11.jpg; 7068_17.jpg; 7483_18.jpg; 7483_16.jpg; 8059_19.jpg; 7483_15.jpg; 7483_8.jpg; 7483_24.jpg; 8006_19.jpg; 8007_1.jpg; 8007_3.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg; 7757_10.jpg
7075,[중고] KONICS DPU12B-JB 120A DIGIPOWER2000  THYRISTOR REGULATOR TPR 사이리스터,[Used] KONICS DPU12B-JB 120A DIGIPOWER2000 THYRISTOR REGULATOR TPR Thyristor,DPU12B-JB,66000,60.29,,Electrical parts and other,,7075_1.jpg; 7075_1.jpg; 7075_3.jpg; 7075_1.jpg; 7075_5.jpg; 7075_6.jpg; 7075_1.jpg; 7907_10.jpg; 7907_16.jpg; 7907_12.jpg; 7907_11.jpg; 7907_9.jpg; 7075_1.jpg; 7075_3.jpg; 7907_13.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg
5793,[중고] DMC10D2TR0200 DMC10D4TV0000 azbil 온도콘트롤러 온도컨트롤러 디지털 인디케이터 인디케이터 indicator,[Used] DMC10D2TR0200 DMC10D4TV0000 azbil temperature controller temperature controller digital indicator indicator indicator,DMC10D2TR0200,220000,200.97,,Temperature controller/indicator,,5793_1.jpg; 5793_1.jpg; 5793_3.jpg; 5793_1.jpg; 5793_1.jpg; 5793_6.jpg; 7489_17.jpg; 7236_7.jpg; 7474_21.jpg; 7366_23.jpg; 7489_23.jpg; 6802_17.jpg; 7026_14.jpg; 7474_13.jpg; 5599_17.jpg; 7407_8.jpg; 7026_12.jpg; 8025_13.jpg; 7474_15.jpg; 7668_13.jpg; 5793_1.jpg; 5793_3.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg; 7903_11.jpg
7418,[중고] MOXA EDS-308 EtherDevice Switch,[Used] MOXA EDS-308 EtherDevice Switch,EDS-308,66000,60.29,OMRON,communication module,,7418_1.jpg; 7418_1.jpg; 7418_3.jpg; 7418_1.jpg; 7418_1.jpg; 7418_6.jpg; 8065_7.jpg; 7457_8.jpg; 7918_13.jpg; 7918_14.jpg; 7605_18.jpg; 8060_16.jpg; 8065_23.jpg; 8060_19.jpg; 7375_8.jpg; 7376_14.jpg; 8060_8.jpg; 7918_15.jpg; 7914_8.jpg; 7912_7.jpg; 7418_1.jpg; 7418_3.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg; 7628_13.jpg
7166,[중고] CHILLER ORION RKS1500F-VW,[Used] CHILLER ORION RKS1500F-VW,RKS1500F-VW,2200000,2009.7,,CHILLER,,7166_1.jpg; 7166_2.jpg; 7166_1.jpg; 7166_1.jpg; 7166_5.jpg; 7166_6.jpg; 7166_7.jpg; 7166_8.jpg; 7166_9.jpg; 5737_14.jpg; 7159_13.jpg; 7168_12.jpg; 7168_10.jpg; 7159_10.jpg; 7159_9.jpg; 7166_1.jpg; 7166_2.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg; 8060_9.jpg
6830,[중고] 삼익 SC12UUN 400mm 580mm 리니어부싱 환봉 리니어가이드 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익 THK 베어링,[Used] Samik SC12UUN 400mm 580mm Linear Bushing Round Bar Linear Guide Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samick THK Bearing,SC12UUN,22000,20.1,THK,LM GUIDE / BUSHING,,6830_1.jpg; 6830_1.jpg; 6830_3.jpg; 6830_1.jpg; 6830_1.jpg; 6830_6.jpg; 6830_7.jpg; 6830_8.jpg; 6831_13.jpg; 6831_9.jpg; 6830_1.jpg; 6830_3.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg; 7483_18.jpg
7654,[중고] AMKB300B20LCK 파나소닉 서보모터 서보 PANASONIC 자동화 자동화부품 공장자동화 산업용부품 조각기 3D프린터 부품 AC서보 SERVO SERVOMOTOR,[Used] AMKB300B20LCK Panasonic servo motor servo PANASONIC automation automation parts factory automation industrial parts engraver 3D printer parts AC servo SERVO SERVOMOTOR,AMKB300B20LCK,165000,150.73,,Servo motor/servo driver,,7654_1.jpg; 7654_1.jpg; 7654_3.jpg; 7654_1.jpg; 7654_1.jpg; 7654_6.jpg; 7654_7.jpg; 7654_8.jpg; 7654_9.jpg; 7654_10.jpg; 7654_11.jpg; 7654_12.jpg; 7654_13.jpg; 7654_14.jpg; 7654_15.jpg; 7654_16.jpg; 7654_17.jpg; 7654_18.jpg; 7654_19.jpg; 7654_20.jpg; 7654_21.jpg; 7654_1.jpg; 7654_3.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg; 6012_8.jpg
3104,[미사용] CK-8-P0-C7 성일 HNC 대성정밀 볼스크류고정 볼스크류서포트유니트 SUPPORTUNIT BALLSCREW 자동화부품 자동화 기계,[Unused] CK-8-P0-C7 Seongil HNC Daesung Precision Ball Screw Fixing Ball Screw Support Unit SUPPORTUNIT BALLSCREW Automation Parts Automation Machine,CK-8-P0-C7,29900,27.31,,Ball screw/spline (SPLINE),,3104_1.jpg; 3104_1.jpg; 3104_3.jpg; 3104_1.jpg; 3104_1.jpg; 3104_6.jpg; 2894_7.jpg; 2894_14.jpg; 2894_19.jpg; 2894_11.jpg; 2894_15.jpg; 2894_10.jpg; 2894_9.jpg; 2894_13.jpg; 2894_12.jpg; 2894_8.jpg; 3104_1.jpg; 3104_3.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg; 2325_12.jpg
8057,[중고] G9SX-ADA222-T15-RT OMRON FLEXIBLE SAFETY UNIT,[Used] G9SX-ADA222-T15-RT OMRON FLEXIBLE SAFETY UNIT,G9SX-ADA222-T15-RT,55000,50.24,OMRON,communication module,,8057_1.jpg; 8057_1.jpg; 8057_3.jpg; 8057_1.jpg; 8057_1.jpg; 8057_6.jpg; 8060_19.jpg; 7916_14.jpg; 7918_17.jpg; 8060_14.jpg; 7605_18.jpg; 7375_8.jpg; 7821_23.jpg; 8065_9.jpg; 5166_25.jpg; 8065_20.jpg; 7375_24.jpg; 7912_9.jpg; 7840_24.jpg; 7375_19.jpg; 8057_1.jpg; 8057_3.jpg; 7821_15.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg; 8010_20.jpg
7793,[중고] GM6-B08M LS PLC 피엘씨 Base,[Used] GM6-B08M LS PLC PLC Base,GM6-B08M,33000,30.15,,PLC,,7793_1.jpg; 7793_1.jpg; 7793_3.jpg; 7793_1.jpg; 7793_1.jpg; 7793_6.jpg; 7790_13.jpg; 7796_10.jpg; 7797_23.jpg; 7790_8.jpg; 7796_19.jpg; 7797_13.jpg; 7794_23.jpg; 7797_14.jpg; 7790_19.jpg; 7794_20.jpg; 7794_9.jpg; 7798_15.jpg; 7794_8.jpg; 7795_7.jpg; 7793_1.jpg; 7793_3.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg; 5148_7.jpg
8003,[중고] RKC SSN-15F (15A) SSR,[Used] RKC SSN-15F (15A) SSR,SSN-15F,22000,20.1,,Electrical parts and other,,8003_1.jpg; 8003_1.jpg; 8003_3.jpg; 8003_1.jpg; 8003_1.jpg; 8003_6.jpg; 7483_24.jpg; 7483_15.jpg; 8006_19.jpg; 7483_10.jpg; 7068_17.jpg; 7483_14.jpg; 7483_8.jpg; 7068_18.jpg; 7483_12.jpg; 8059_9.jpg; 8006_16.jpg; 8059_7.jpg; 7483_18.jpg; 7483_19.jpg; 8003_1.jpg; 8003_3.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg; 7483_12.jpg
5666,[중고] IKO LWL12 BCS (길이195mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] IKO LWL12 BCS (length 195mm/2 blocks) LM Guide LM Guide THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,LWL12,22000,20.1,THK,LM GUIDE / BUSHING,,5666_1.jpg; 5666_1.jpg; 5666_3.jpg; 5666_1.jpg; 5666_1.jpg; 5665_12.jpg; 5665_18.jpg; 5665_12.jpg; 5665_12.jpg; 5665_12.jpg; 5665_9.jpg; 5665_10.jpg; 5665_7.jpg; 5665_17.jpg; 5665_14.jpg; 5665_13.jpg; 5665_8.jpg; 7709_25.jpg; 5665_16.jpg; 5666_1.jpg; 5666_3.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg; 7474_12.jpg
7759,[중고] MEAN WELL SE-600-48 (48V 12.5A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS,[Used] MEAN WELL SE-600-48 (48V 12.5A) Power supply Power supply POWER SUPPLY SMPS,SE-600-48,66000,60.29,,Power supply SMPS,,7759_1.jpg; 7759_1.jpg; 7759_3.jpg; 7759_1.jpg; 7759_5.jpg; 7759_1.jpg; 7598_8.jpg; 7598_10.jpg; 7598_13.jpg; 7598_7.jpg; 7759_1.jpg; 7759_3.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg; 8064_11.jpg
5402,[중고] S6DA50B SPG기어드모터 감속기 기어헤드 인덕션모터 AC모터 AC기어드모터,[Used] S6DA50B SPG geared motor reducer gear head induction motor AC motor AC geared motor,S6DA50B,22000,20.1,,AC motor/geared motor/DC motor,,5402_1.jpg; 5402_1.jpg; 5402_3.jpg; 5402_1.jpg; 5402_1.jpg; 5972_14.jpg; 5972_20.jpg; 4735_10.jpg; 4735_16.jpg; 4735_7.jpg; 5972_13.jpg; 5388_12.jpg; 5401_15.jpg; 5972_12.jpg; 5972_16.jpg; 5380_13.jpg; 4735_22.jpg; 5380_6.jpg; 5378_15.jpg; 5402_1.jpg; 5402_3.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg; 7159_8.jpg
7913,[중고] MOXA EDS-308 EtherDevice Switch,[Used] MOXA EDS-308 EtherDevice Switch,EDS-308,66000,60.29,,communication module,,7913_1.jpg; 7913_1.jpg; 7913_3.jpg; 7913_1.jpg; 7913_1.jpg; 8065_7.jpg; 7801_9.jpg; 8060_10.jpg; 7605_20.jpg; 7376_20.jpg; 7917_9.jpg; 7456_20.jpg; 7375_14.jpg; 8065_14.jpg; 7376_15.jpg; 8060_16.jpg; 8060_8.jpg; 7376_14.jpg; 7916_17.jpg; 7913_1.jpg; 7913_3.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg; 6831_10.jpg
5083,[중고] TDK TAS300 TYPE:E4 LoadPort FOUP OPENER 300mm wafer 12inch,[Used] TDK TAS300 TYPE:E4 LoadPort FOUP OPENER 300mm wafer 12inch,TAS300,3300000,3014.55,,LOAD PORT,,5083_1.jpg; 5083_1.jpg; 5083_3.jpg; 5083_1.jpg; 5083_5.jpg; 5083_1.jpg; 5083_3.jpg; 5083_8.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg
6964,[중고] A975GOT-TBA-B / A9GT-BUSS 미쓰비시 터치스크린 TOUCH SCREEN 터치 MITSUBISHI,[Used] A975GOT-TBA-B / A9GT-BUSS Mitsubishi Touch Screen TOUCH SCREEN Touch MITSUBISHI,A975GOT-TBA-B,462000,422.04,,touch screen,,6964_1.jpg; 6964_1.jpg; 6964_3.jpg; 6964_1.jpg; 6964_1.jpg; 6964_6.jpg; 6964_7.jpg; 6964_8.jpg; 6964_9.jpg; 6964_10.jpg; 6964_1.jpg; 6964_3.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg; 7654_24.jpg
6877,[중고] 002-4037-03 Brooks Automation 파워팩 PowerPak Magnatran7,[Used] 002-4037-03 Brooks Automation PowerPak PowerPak Magnatran7,Magnatran7,880000,803.88,RORZE,semiconductor equipment,,6877_1.jpg; 6877_1.jpg; 6877_3.jpg; 6877_1.jpg; 6877_5.jpg; 6877_6.jpg; 6877_7.jpg; 6877_8.jpg; 6877_9.jpg; 6877_10.jpg; 7934_21.jpg; 8050_18.jpg; 8054_13.jpg; 7934_23.jpg; 8028_24.jpg; 7747_13.jpg; 8029_15.jpg; 6631_10.jpg; 8029_24.jpg; 7440_19.jpg; 7440_21.jpg; 7440_15.jpg; 5729_13.jpg; 6631_18.jpg; 6877_1.jpg; 6877_3.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg; 2894_16.jpg
7782,[중고] S82R-6328 (V1: 15VDC 1A V2: 15VDC 1A) OMRON,[Used] S82R-6328 (V1: 15VDC 1A V2: 15VDC 1A) OMRON,S82R-6328,22000,20.1,OMRON,Power supply SMPS,,7782_1.jpg; 7782_1.jpg; 7782_3.jpg; 7782_1.jpg; 7782_1.jpg; 7782_6.jpg; 7782_7.jpg; 8010_20.jpg; 8010_10.jpg; 7783_7.jpg; 7782_11.jpg; 7783_13.jpg; 8010_13.jpg; 8010_7.jpg; 8010_16.jpg; 7783_23.jpg; 7783_8.jpg; 7783_19.jpg; 3068_20.jpg; 8010_15.jpg; 8010_19.jpg; 7782_1.jpg; 7782_3.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg
7926,[중고] ULSTA-300 NIKKI DENSO ULVAC ROBOT,[Used] ULSTA-300 NIKKI DENSO ULVAC ROBOT,ULSTA-300,440000,401.94,,"Wafer transfer robot, aligner",,7926_1.jpg; 7926_1.jpg; 7926_3.jpg; 7926_1.jpg; 7926_5.jpg; 7926_1.jpg; 7926_7.jpg; 7932_20.jpg; 7923_9.jpg; 7923_12.jpg; 7923_10.jpg; 7920_13.jpg; 7932_9.jpg; 7923_8.jpg; 7925_25.jpg; 7932_24.jpg; 7932_13.jpg; 7930_17.jpg; 7932_14.jpg; 7932_8.jpg; 7932_17.jpg; 7926_1.jpg; 7926_3.jpg; 7932_18.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg; 7793_24.jpg
5079,[중고] Brooks 200mm(8inch)용 LoadPort,[Used] LoadPort for Brooks 200mm (8inch),200mm,2200000,2009.7,BROOKS,LOAD PORT,,5079_1.jpg; 5079_1.jpg; 5079_3.jpg; 5079_1.jpg; 5079_1.jpg; 5079_6.jpg; 5079_7.jpg; 5079_8.jpg; 5810_10.jpg; 5810_13.jpg; 5810_11.jpg; 5810_12.jpg; 5810_16.jpg; 5079_1.jpg; 5079_3.jpg; 5810_9.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg
7910,[중고] VLINX ESR902,[Used] VLINX ESR902,ESR902,55000,50.24,RORZE,communication module,,7910_1.jpg; 7910_1.jpg; 7910_3.jpg; 7910_1.jpg; 7910_1.jpg; 7910_6.jpg; 7916_10.jpg; 8065_17.jpg; 7821_15.jpg; 8065_8.jpg; 7375_19.jpg; 7457_8.jpg; 7375_8.jpg; 7376_11.jpg; 7605_14.jpg; 6964_14.jpg; 8060_18.jpg; 8065_12.jpg; 7918_14.jpg; 7821_12.jpg; 7910_1.jpg; 7910_3.jpg; 7914_7.jpg; 8010_12.jpg; 6631_23.jpg; 6964_13.jpg; 6964_14.jpg; 5975_17.jpg; 7598_9.jpg; 5665_11.jpg; 8059_15.jpg; 7796_18.jpg
